year,begin_time,end_time,episode_id,event_id,state_text,zone,event_type,short_ugcs
2009,2009-03-30 20:00:00 UTC,2009-03-31 12:00 UTC,26864,157372,SD,"SANBORN",Blizzard,SD-C111|SD-Z053
2009,2009-03-30 21:00:00 UTC,2009-03-31 12:00 UTC,26864,157377,SD,"DAVISON",Blizzard,SD-C035|SD-Z059
2009,2009-03-30 22:00:00 UTC,2009-03-31 12:00 UTC,26864,157378,SD,"HANSON",Blizzard,SD-C061|SD-Z060
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158847,TX,"HUTCHINSON",Blizzard,TX-C233|TX-Z008
2009,2009-03-09 08:56:00 UTC,2009-03-10 22:00 UTC,25697,150060,MN,"EAST MARSHALL",Blizzard,MN-Z008
2009,2009-03-23 15:00:00 UTC,2009-03-24 14:00 UTC,27077,158889,SD,"STANLEY",Blizzard,SD-C117|SD-Z033
2009,2009-03-23 16:00:00 UTC,2009-03-24 13:00 UTC,27077,158893,SD,"JONES",Blizzard,SD-C075|SD-Z045
2009,2009-03-23 23:00:00 UTC,2009-03-24 14:00 UTC,27077,158899,SD,"CAMPBELL",Blizzard,SD-C021|SD-Z004
2009,2009-03-23 23:00:00 UTC,2009-03-24 14:00 UTC,27077,158902,SD,"WALWORTH",Blizzard,SD-C129|SD-Z009
2009,2009-03-10 00:30:00 UTC,2009-03-10 09:00 UTC,26984,158170,SD,"BROWN",Blizzard,SD-C013|SD-Z006
2009,2009-03-10 01:30:00 UTC,2009-03-10 12:00 UTC,26984,158171,SD,"MARSHALL",Blizzard,SD-C091|SD-Z007
2009,2009-03-09 22:00:00 UTC,2009-03-10 17:00 UTC,26985,158176,MN,"TRAVERSE",Blizzard,MN-C155|MN-Z039
2009,2009-03-09 22:00:00 UTC,2009-03-10 19:00 UTC,26985,158175,MN,"BIG STONE",Blizzard,MN-C011|MN-Z046
2009,2009-03-23 11:00:00 UTC,2009-03-24 14:00 UTC,27077,158880,SD,"CORSON",Blizzard,SD-C031|SD-Z003
2009,2009-03-23 13:00:00 UTC,2009-03-24 14:00 UTC,27077,158884,SD,"DEWEY",Blizzard,SD-C041|SD-Z015
2009,2009-03-30 15:00:00 UTC,2009-03-31 17:00 UTC,27138,159234,MN,"BIG STONE",Blizzard,MN-C011|MN-Z046
2009,2009-03-30 15:00:00 UTC,2009-03-31 16:00 UTC,27085,159223,SD,"HAMLIN",Blizzard,SD-C057|SD-Z022
2009,2009-03-23 07:30:00 UTC,2009-03-24 03:00 UTC,26967,158326,MT,"FALLON",Blizzard,MT-C025|MT-Z033
2009,2009-03-29 19:00:00 UTC,2009-03-31 06:20 UTC,27085,158996,SD,"CORSON",Blizzard,SD-C031|SD-Z003
2009,2009-03-29 22:00:00 UTC,2009-03-31 08:00 UTC,27085,158999,SD,"STANLEY",Blizzard,SD-C117|SD-Z033
2009,2009-03-30 16:00:00 UTC,2009-03-31 17:00 UTC,27085,159225,SD,"DEUEL",Blizzard,SD-C039|SD-Z023
2009,2009-03-10 00:00:00 UTC,2009-03-10 16:00 UTC,26984,158174,SD,"GRANT",Blizzard,SD-C051|SD-Z021
2009,2009-03-30 13:00:00 UTC,2009-03-31 15:00 UTC,27085,159022,SD,"MARSHALL",Blizzard,SD-C091|SD-Z007
2009,2009-03-30 15:00:00 UTC,2009-03-31 16:00 UTC,27085,159220,SD,"GRANT",Blizzard,SD-C051|SD-Z021
2009,2009-03-30 15:00:00 UTC,2009-03-31 16:00 UTC,27085,159221,SD,"CODINGTON",Blizzard,SD-C029|SD-Z020
2009,2009-03-30 13:00:00 UTC,2009-03-31 15:00 UTC,27085,159020,SD,"DAY",Blizzard,SD-C037|SD-Z011
2009,2009-03-30 13:00:00 UTC,2009-03-31 15:00 UTC,27085,159021,SD,"CLARK",Blizzard,SD-C025|SD-Z019
2009,2009-03-30 14:00:00 UTC,2009-03-31 16:00 UTC,27085,159218,SD,"ROBERTS",Blizzard,SD-C109|SD-Z008
2009,2009-03-23 23:00:00 UTC,2009-03-24 14:00 UTC,27077,158906,SD,"POTTER",Blizzard,SD-C107|SD-Z016
2009,2009-03-23 20:00:00 UTC,2009-03-24 14:00 UTC,27077,158910,SD,"SULLY",Blizzard,SD-C119|SD-Z034
2009,2009-03-23 19:00:00 UTC,2009-03-24 14:00 UTC,27077,158914,SD,"HUGHES",Blizzard,SD-C065|SD-Z035
2009,2009-03-30 16:00:00 UTC,2009-03-31 17:00 UTC,27138,159235,MN,"TRAVERSE",Blizzard,MN-C155|MN-Z039
2009,2009-03-10 01:30:00 UTC,2009-03-10 13:00 UTC,26984,158172,SD,"DAY",Blizzard,SD-C037|SD-Z011
2009,2009-03-10 01:00:00 UTC,2009-03-10 16:00 UTC,26984,158173,SD,"ROBERTS",Blizzard,SD-C109|SD-Z008
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27076,158820,OK,"TEXAS",Blizzard,OK-C139|OK-Z002
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158844,TX,"SHERMAN",Blizzard,TX-C421|TX-Z002
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158845,TX,"HARTLEY",Blizzard,TX-C205|TX-Z006
2009,2009-03-30 22:00:00 UTC,2009-03-31 12:00 UTC,26864,157376,SD,"HUTCHINSON",Blizzard,SD-C067|SD-Z065
2009,2009-03-26 20:46:00 UTC,2009-03-28 06:00 UTC,27076,158816,OK,"BEAVER",Blizzard,OK-C007|OK-Z003
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27076,158819,OK,"CIMARRON",Blizzard,OK-C025|OK-Z001
2009,2009-03-22 16:30:00 UTC,2009-03-23 22:00 UTC,26907,157754,WY,"SOUTHEAST JOHNSON COUNTY",Blizzard,WY-Z011
2009,2009-03-22 16:30:00 UTC,2009-03-23 22:00 UTC,26907,157751,WY,"NORTHEAST JOHNSON COUNTY",Blizzard,WY-Z010
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158842,TX,"DALLAM",Blizzard,TX-C111|TX-Z001
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158843,TX,"HANSFORD",Blizzard,TX-C195|TX-Z003
2009,2009-03-26 12:00:00 UTC,2009-03-28 00:00 UTC,27079,158846,TX,"MOORE",Blizzard,TX-C341|TX-Z007
2009,2009-04-04 05:00:00 UTC,2009-04-04 21:00 UTC,28516,167824,SD,"HANSON",Blizzard,SD-C061|SD-Z060
2009,2009-04-04 07:00:00 UTC,2009-04-04 21:00 UTC,28516,168356,SD,"TURNER",Blizzard,SD-C125|SD-Z066
2009,2009-04-04 07:00:00 UTC,2009-04-04 21:00 UTC,28516,168354,SD,"MCCOOK",Blizzard,SD-C087|SD-Z061
2009,2009-04-04 11:00:00 UTC,2009-04-05 05:00 UTC,26169,153725,NE,"CEDAR",Blizzard,NE-C027|NE-Z012
2009,2009-03-27 06:30:00 UTC,2009-03-28 04:00 UTC,27336,161831,OK,"BLAINE",Blizzard,OK-C011|OK-Z017
2009,2009-03-26 21:00:00 UTC,2009-03-28 04:00 UTC,27336,161836,OK,"ROGER MILLS",Blizzard,OK-C129|OK-Z014
2009,2009-03-26 21:00:00 UTC,2009-03-28 04:00 UTC,27336,161837,OK,"ROGER MILLS",Blizzard,OK-C129|OK-Z014
2009,2009-03-27 01:00:00 UTC,2009-03-28 04:00 UTC,27336,161840,OK,"WOODS",Blizzard,OK-C151|OK-Z005
2009,2009-03-27 06:00:00 UTC,2009-03-28 04:00 UTC,27336,161810,OK,"ALFALFA",Blizzard,OK-C003|OK-Z006
2009,2009-03-27 05:00:00 UTC,2009-03-28 04:00 UTC,27336,161811,OK,"CUSTER",Blizzard,OK-C039|OK-Z016
2009,2009-03-27 01:00:00 UTC,2009-03-28 04:00 UTC,27336,161819,OK,"WOODS",Blizzard,OK-C151|OK-Z005
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27336,161803,OK,"WOODWARD",Blizzard,OK-C153|OK-Z010
2009,2009-03-27 02:00:00 UTC,2009-03-28 04:00 UTC,27336,161832,OK,"GARFIELD",Blizzard,OK-C047|OK-Z012
2009,2009-03-27 12:00:00 UTC,2009-03-28 04:00 UTC,27336,161822,OK,"GRANT",Blizzard,OK-C053|OK-Z007
2009,2009-03-26 19:00:00 UTC,2009-03-28 04:00 UTC,27336,161798,OK,"HARPER",Blizzard,OK-C059|OK-Z004
2009,2009-03-26 19:00:00 UTC,2009-03-28 04:00 UTC,27336,161799,OK,"HARPER",Blizzard,OK-C059|OK-Z004
2009,2009-03-26 19:30:00 UTC,2009-03-28 04:00 UTC,27336,161800,OK,"ELLIS",Blizzard,OK-C045|OK-Z009
2009,2009-03-27 06:00:00 UTC,2009-03-28 04:00 UTC,27336,161858,OK,"ALFALFA",Blizzard,OK-C003|OK-Z006
2009,2009-03-27 05:00:00 UTC,2009-03-28 04:00 UTC,27336,161862,OK,"CUSTER",Blizzard,OK-C039|OK-Z016
2009,2009-03-26 19:30:00 UTC,2009-03-28 04:00 UTC,27336,161801,OK,"ELLIS",Blizzard,OK-C045|OK-Z009
2009,2009-03-27 00:00:00 UTC,2009-03-28 04:00 UTC,27336,161821,OK,"WOODWARD",Blizzard,OK-C153|OK-Z010
2009,2009-03-27 05:00:00 UTC,2009-03-28 04:00 UTC,27336,161823,OK,"BECKHAM",Blizzard,OK-C009|OK-Z021
2009,2009-03-27 02:00:00 UTC,2009-03-28 04:00 UTC,27336,161825,OK,"MAJOR",Blizzard,OK-C093|OK-Z011
2009,2009-03-27 02:00:00 UTC,2009-03-28 04:00 UTC,27336,161829,OK,"DEWEY",Blizzard,OK-C043|OK-Z015
2009,2009-03-27 02:00:00 UTC,2009-03-28 04:00 UTC,27336,161830,OK,"DEWEY",Blizzard,OK-C043|OK-Z015
2009,2009-04-04 11:30:00 UTC,2009-04-05 03:00 UTC,26169,153723,NE,"BOONE",Blizzard,NE-C011|NE-Z030
2009,2009-04-04 09:00:00 UTC,2009-04-05 05:00 UTC,26169,153724,NE,"KNOX",Blizzard,NE-C107|NE-Z011
2009,2009-01-13 06:00:00 UTC,2009-01-14 12:00 UTC,25608,162411,MT,"DAWSON",Blizzard,MT-C021|MT-Z025
2009,2009-04-03 20:00:00 UTC,2009-04-04 16:00 UTC,27044,158873,SD,"HAAKON",Blizzard,SD-C055|SD-Z032
2009,2009-04-03 20:00:00 UTC,2009-04-04 16:00 UTC,27044,158875,SD,"JACKSON",Blizzard,SD-C071|SD-Z043
2009,2009-04-04 11:00:00 UTC,2009-04-05 05:00 UTC,26169,153721,NE,"ANTELOPE",Blizzard,NE-C003|NE-Z016
2009,2009-04-03 20:00:00 UTC,2009-04-04 16:00 UTC,27044,158876,SD,"BENNETT",Blizzard,SD-C007|SD-Z044
2009,2009-04-03 23:00:00 UTC,2009-04-04 20:00 UTC,27044,158877,SD,"MELLETTE",Blizzard,SD-C095|SD-Z046
2009,2009-04-03 23:00:00 UTC,2009-04-04 20:00 UTC,27044,158878,SD,"TODD",Blizzard,SD-C121|SD-Z047
2009,2009-04-04 00:00:00 UTC,2009-04-04 20:00 UTC,27044,158879,SD,"TRIPP",Blizzard,SD-C123|SD-Z049
2009,2009-04-04 12:30:00 UTC,2009-04-05 05:00 UTC,26169,153722,NE,"PIERCE",Blizzard,NE-C139|NE-Z017
2009,2009-04-03 23:00:00 UTC,2009-04-05 01:00 UTC,26875,157433,NE,"ARTHUR",Blizzard,NE-C005|NE-Z035
2009,2009-04-03 23:00:00 UTC,2009-04-05 01:00 UTC,26875,157439,NE,"DEUEL",Blizzard,NE-C049|NE-Z056
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,157434,NE,"BLAINE",Blizzard,NE-C009|NE-Z026
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,157435,NE,"BOYD",Blizzard,NE-C015|NE-Z007
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,158340,NE,"HOLT",Blizzard,NE-C089|NE-Z010
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,158349,NE,"ROCK",Blizzard,NE-C149|NE-Z009
2009,2009-04-27 22:00:00 UTC,2009-04-28 21:00 UTC,27547,161824,MT,"SOUTHERN ROCKY MOUNTAIN FRONT",Blizzard,MT-Z048
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,158343,NE,"KEYA PAHA",Blizzard,NE-C103|NE-Z006
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,158344,NE,"LINCOLN",Blizzard,NE-C111|NE-Z059
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,158345,NE,"LOGAN",Blizzard,NE-C113|NE-Z037
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,158353,NE,"WHEELER",Blizzard,NE-C183|NE-Z029
2009,2009-04-03 23:00:00 UTC,2009-04-05 01:00 UTC,26875,158342,NE,"KEITH",Blizzard,NE-C101|NE-Z057
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,158346,NE,"LOUP",Blizzard,NE-C115|NE-Z027
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,158351,NE,"THOMAS",Blizzard,NE-C171|NE-Z025
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,158337,NE,"GARFIELD",Blizzard,NE-C071|NE-Z028
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,158339,NE,"HAYES",Blizzard,NE-C085|NE-Z070
2009,2009-04-03 23:00:00 UTC,2009-04-05 01:00 UTC,26875,158335,NE,"GARDEN",Blizzard,NE-C069|NE-Z022
2009,2009-04-03 23:00:00 UTC,2009-04-05 01:00 UTC,26875,158350,NE,"SHERIDAN",Blizzard,NE-C161|NE-Z004
2009,2009-04-03 23:00:00 UTC,2009-04-05 01:00 UTC,26875,158352,NE,"WESTERN CHERRY",Blizzard,NE-Z094
2009,2009-04-04 02:00:00 UTC,2009-04-05 04:00 UTC,26875,158333,NE,"EASTERN CHERRY",Blizzard,NE-Z005
2009,2009-04-03 23:00:00 UTC,2009-04-05 01:00 UTC,26875,158348,NE,"PERKINS",Blizzard,NE-C135|NE-Z058
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,157436,NE,"BROWN",Blizzard,NE-C017|NE-Z008
2009,2009-04-03 23:00:00 UTC,2009-04-05 01:00 UTC,26875,158338,NE,"GRANT",Blizzard,NE-C075|NE-Z023
2009,2009-04-03 23:00:00 UTC,2009-04-05 01:00 UTC,26875,158341,NE,"HOOKER",Blizzard,NE-C091|NE-Z024
2009,2009-04-04 03:00:00 UTC,2009-04-05 01:00 UTC,26875,157437,NE,"CHASE",Blizzard,NE-C029|NE-Z069
2009,2009-04-04 04:00:00 UTC,2009-04-05 04:00 UTC,26875,157438,NE,"CUSTER",Blizzard,NE-C041|NE-Z038
2009,2009-04-04 02:00:00 UTC,2009-04-05 04:00 UTC,26875,158347,NE,"MCPHERSON",Blizzard,NE-C117|NE-Z036
2009,2009-03-23 00:00:00 UTC,2009-03-24 03:00 UTC,26967,158331,MT,"CARTER",Blizzard,MT-C011|MT-Z037
2009,2009-03-23 00:00:00 UTC,2009-03-24 03:00 UTC,26967,158320,MT,"POWDER RIVER",Blizzard,MT-C075|MT-Z036
2009,2009-03-29 08:00:00 UTC,2009-03-30 10:00 UTC,27461,161289,MT,"CARTER",Blizzard,MT-C011|MT-Z037
2009,2009-10-27 19:00:00 UTC,2009-10-28 10:00 UTC,33815,196110,CO,"LOWER YAMPA RIVER BASIN",Blizzard,CO-Z001
2009,2009-10-29 06:00:00 UTC,2009-10-29 22:00 UTC,34515,200098,CO,"LOGAN COUNTY",Blizzard,CO-Z048
